Date,000001.SS SSE Composite Index (China),000300.SS CSI 300 (China),^HSI Hang Seng Index (Hong Kong),^BSESN BSE Sensex (India),^NSEI Nifty 50 (India),^NSEBANK NSE Bank Index (India),KSE Karachi 100 (Pakistan),^JKSE Jakarta Composite Index (Indonesia),VNI VN Index (Vietnam),^KS11 KOSPI (South Korea),^N225 Nikkei 225 (Japan),^SET.BK SET Index (Thailand),^TA125.TA TA-125 (Israel),ADX Abu Dhabi Securities Exchange (Abu Dhabi),^FTSE FTSE 100 (United Kingdom),^FTMC FTSE 250 (United Kingdom),^AEX AEX (Netherlands),^ATX ATX (Austria),^BFX BEL 20 (Belgium),^FCHI CAC 40 (France),^GDAXI DAX (Germany),^ISEQ ISEQ 20 (Ireland),^IBEX IBEX 35 (Spain),^OMX OMX Stockholm 30 (Sweden),^OMXC20 OMX Copenhagen 20 (Denmark),^OMXH25 OMX Helsinki 25 (Finland),^SSMI SMI (Switzerland),^NYA NYSE Composite (United States),^IXIC NASDAQ Composite (United States),^GSPC S&P 500 (United States),^RUT Russell 2000 (United States),^GSPTSE S&P/TSX Composite Index (Canada),^TSX60 S&P/TSX 60 Index (Canada),^MXX S&P/BMV IPC (Mexico),^BVSP Bovespa Index (Brazil),^MERV MERVAL (Argentina),FTWICOLL FTSE Colombia (Colombia),^IPSA IPSA (Chile),IBX50 Bovespa Brazil 50 (Brazil),^EGX30 EGX 30 (Egypt),JALSH FTSE/JSE All Share (South Africa),JTOPI South Africa Top 40 (South Africa),MASI MASI (Morocco),^AXJO S&P/ASX 200 (Australia),CBA.AX Commonwealth Bank of Australia (Australia),BHP.AX BHP Group (Australia),CSL.AX CSL Limited (Australia),WBC.AX Westpac Banking Corporation (Australia),NZ50 NZX 50 (New Zealand),NZCI NZX All (New Zealand)
13/06/16,2833.07,3066.34,20512.99,26396.77,8110.6,17593.95,36979.96,4807.23,623.58,1979.06,16019.18,1421.86,1229.98,4365.09,6044.97,16574.3,428.2,2138.39,3366.63,4227.02,9657.44,6085.42,8303.8,1294.51,954.18,3152.85,7782.35,10349.2,4848.44,2079.1,1150.7,13993.88,814.71,44930.25,49661,13174.17,3917.4,3940.88,8352.5,7645.21,52511.52,46431.51,9680.85,,,,,,6924.27,1312.19
14/06/16,2842.19,3075.98,20387.53,26395.71,8108.85,17672.4,37517.75,4821.59,625.43,1972.03,15859,1428.1,1226.41,4386.42,5923.53,16232.3,419.08,2095.02,3306.59,4130.33,9519.2,5977.21,8126.7,1273.97,919.2,3098.45,7638.77,10294.6,4843.55,2075.3,1147.82,13884.23,808.05,44570.59,48648,13038.32,3881.66,3939.66,8184.43,7570.05,51394.31,45396.9,9674.38,5203.3,73.52,15.54,111.33,29.23,6834.95,1295.18
15/06/16,2887.21,3116.37,20467.52,26726.34,8206.6,17917.9,38559.87,4814.82,627.02,1968.83,15919.58,1434.89,1235.03,4340.93,5966.8,16298.3,419.55,2124.27,3321.71,4171.58,9606.71,6003.94,8250.8,1304.09,926.29,3134.23,7679.49,10297.2,4834.93,2071.5,1149.3,13923.45,809.57,45011.22,48915,13116.16,3878.54,3958.12,8230.7,7414.81,52026.71,46050.02,9679.73,5147.1,72.2,15.21,109.46,28.55,6869.55,1301.48
16/06/16,2872.82,3094.67,20038.42,26525.46,8140.75,17671.3,38751.6,4814.39,625.11,1951.99,15434.14,1411.19,1222.02,4322.18,5950.48,16032,418.51,2091.26,3291.8,4153.01,9550.47,5899.32,8199.9,1278.71,908.47,3086.81,7634.66,10322.8,4844.91,2078,1148.19,13882.41,807.93,45225.4,49412,13073.38,3891.7,3963.3,8313.53,7420.39,,,9637.6,5146,71.8,15.27,109.32,28.4,6888.57,1304.22
17/06/16,2885.11,3110.36,20169.98,26625.91,8170.2,17696.05,38776.94,4835.14,619.25,1953.4,15599.66,1421.32,,,6021.09,16422,421.77,2139.81,3339.69,4193.83,9631.36,5991.51,8362,1298.38,915.01,3124.71,7713.61,10347.9,4800.34,2071.2,1144.7,13901.77,809.88,45306.22,49534,,3899.21,3976.86,8334.77,,52140.61,46136.89,9649.6,5162.7,72.03,15.44,108.79,28.67,6847.07,1296.88
20/06/16,2888.81,3112.67,20510.2,26866.92,8238.5,17718.6,38469.82,4863.53,626.46,1981.12,15965.3,1421.99,1238.22,4481.04,6204,16959.1,436.5,2192.9,3432.18,4340.76,9962.02,6263.94,8647.1,1340.29,934.03,3225.87,7900.22,10450,4837.21,2083.2,1157.7,14015.14,814.92,45779.66,50329,,3924.06,3980.95,8464.98,7203.64,53032.14,47015.52,9601.36,5256.8,74.2,16.11,108.09,29.47,6869.54,1300.54
21/06/16,2878.56,3106.32,20668.44,26812.78,8219.9,17619.1,38415.31,4878.71,628,1982.7,16169.11,1430.8,1236.41,4503.49,6226.55,16980.3,440.39,2200.52,3452.78,4367.24,10015.54,6253.8,8667.3,1344.59,939.69,3232.86,7935.75,10490.8,4843.76,2088.9,1153.87,14012.32,815.7,45705.42,50838,13681.29,3947.57,3989.21,8547.07,7250.92,52955.18,46912.03,9632.82,5274.4,75.08,15.96,108.89,29.68,6839.4,1294.9
22/06/16,2905.55,3133.96,20795.12,26765.65,8203.7,17626.05,38149.26,4896.85,626.41,1992.58,16065.72,1424.68,1240.54,4497.85,6261.19,17043.5,441.25,2213.77,3452.83,4380.03,10071.06,6290.58,8702,1354.6,939.69,3245.7,7972.14,10473.1,4833.32,2085.4,1148.97,14003.81,815.7,45806.16,50156,13742.29,3951,3993.43,8431.19,7156.49,53557.2,47475.23,9540.38,5270.9,75.07,15.97,108.61,29.67,6781.74,1284.5
23/06/16,2891.96,3117.32,20868.34,27002.22,8270.45,17892.45,38237.89,4874.31,632.27,1986.71,16238.35,1436.4,1240.22,4499.73,6338.1,17333.5,449.86,2242.11,3498.04,4465.9,10257.03,6371.03,8885.3,1360.73,960.1,3271.4,8023.05,10641.2,4910.04,2113.3,1172.22,14131.38,824.18,46145.92,51560,14242.85,3958.26,4022.23,8665.78,7253.31,53585.53,47453.53,9570.06,5280.7,75.02,16.26,109.03,29.65,6821.35,1292.18
24/06/16,2854.29,3077.16,20259.13,26397.71,8088.6,17426.05,37389.88,4834.57,620.77,1925.24,14952.02,1413.19,,,6138.69,16088.1,424.2,2084.22,3274.19,4106.73,9557.16,5878.23,7787.7,,929.68,,7747.18,10183.5,4707.98,2037.4,1127.54,13891.88,808.55,44885.82,50105,13924.54,3936.68,3965.17,8426.67,,51679.66,45570.39,9603.16,5113.2,72.57,14.97,106.75,28.34,6667.78,1264.13
27/06/16,2895.7,3120.54,20227.3,26402.96,8094.7,17514.95,37039.57,4836.05,621.27,1926.85,15309.21,1424.31,1196.27,4434.23,5982.2,14967.9,411.62,1988.4,3141.13,3984.72,9268.66,5296.74,7645.5,1246.1,901.5,2997.29,7594.49,9973.5,4594.44,2000.5,1089.65,13689.79,796.31,44282.03,49246,13773.94,3883.41,,8281.69,6903.81,50086.68,44142.75,9491.13,5137.2,72.8,15.44,108.82,28.38,6686.93,1266.24
28/06/16,2912.56,3136.4,20172.46,26524.55,8127.85,17561.55,37076.63,4882.17,622.2,1936.22,15323.14,1437.42,1204.31,4407.16,6140.39,15503.1,417.51,2027.95,3209.49,4088.85,9447.28,5446.45,7835,1278.52,922.3,3071.96,7773.8,10161.2,4691.87,2036.1,1107.3,13842.69,805.84,44714.54,50007,14141.52,3888.34,3936.03,8406.43,6931.94,51141.14,45107.14,9545.11,5103.3,73.1,15.39,107.95,28.52,6716.58,1271.25
29/06/16,2931.59,3151.39,20436.12,26740.39,8204,17689.9,37786.57,4980.1,630.12,1956.36,15566.83,1442.66,1211.88,4417.03,6360.06,16002.9,430.08,2076.96,3297.76,4195.32,9612.27,5588.54,8105.3,1309.57,946.74,3154.24,7978.96,10350.5,4779.24,2070.8,1131.62,14036.74,816.56,45466.37,51002,14608.29,3915.33,3978.49,8573.15,6942.52,51890.42,45732.46,9501.78,5142.4,73.46,15.62,108.36,28.8,6804.21,1287.73
30/06/16,2929.61,3153.92,20794.37,26999.72,8287.75,17935.4,37783.54,5016.65,632.26,1970.35,15575.92,1444.99,1211.21,4497.64,6504.33,16271.1,435.88,2095.96,3345.63,4237.48,9680.09,5642.49,8163.3,1323.58,957.58,3198.2,8020.15,10489.8,4842.67,2098.9,1151.92,14064.54,817.65,45966.49,51527,14683.49,3924.6,3995.91,8663.13,,52217.72,45974.31,9505.98,5233.4,74.37,15.92,112.18,29.4,6897.53,1304.67
07/01/16,2932.48,3154.2,,27144.91,8328.35,17985.65,,4971.58,640.3,1987.32,15682.48,,,,6577.83,16465.5,438.85,2104.21,3363.98,4273.96,9776.12,5749.96,8268.9,1340.26,971.24,3262.35,8085.21,10515.8,4862.57,2102.9,1156.77,,,46213.27,52233,15111.69,3921.44,4029.51,8781.9,,52357.5,46015.54,9512.71,5246.6,73.83,16.3,111.76,29.28,6926.23,1309.87
07/04/16,2988.6,3204.7,21059.2,27278.76,8370.7,18097.65,37966.76,,647.96,1995.3,15775.8,1454.56,1228.02,4575.84,6522.26,16116.7,435.12,2082.69,3337.73,4234.86,9709.09,5669.76,8255.9,1325.54,968.98,3236.31,8056.71,,,,,14258.87,829.1,46201.33,52569,15229.31,3921.44,4029.17,8829.96,7182.8,52454.24,46027.48,9573.62,5281.8,73.38,16.67,112.4,28.98,6940.95,1313.16
07/05/16,3006.39,3207.38,20750.72,27166.87,8335.95,18004.25,,,650.88,1989.85,15669.33,1450.07,1221.11,,6545.37,15734.7,430.41,2026.04,3283.98,4163.42,9532.61,5522.29,8067.6,1303.01,955.28,3163.11,7941.67,10409.5,4822.9,2088.6,1139.45,14219.57,826.56,45819.6,51842,14806.78,3891.84,4018.07,8712.85,,51670.16,45330.93,9620.44,5228,72.56,16.61,111.25,28.54,6970.99,1319.37
07/06/16,3017.29,3216.8,20495.29,,,,,,649.46,1953.12,15378.99,1452.59,1215.89,,6463.59,15669.7,422.18,2022.96,3236.01,4085.3,9373.26,5425.58,7926.2,1284.58,935.48,3134.61,7898.21,10441.6,4859.16,2099.7,1147.33,14231.06,826.29,45304.75,51902,14691.12,3909.01,3994.96,8722.35,,50811.66,44501.22,,5197.5,71.97,15.97,110.98,28.2,6977.23,1321.02
07/07/16,3016.85,3209.95,20706.92,27201.49,8337.9,18084.9,,,661.12,1974.08,15276.24,1456.72,1228.46,,6533.79,15898.8,426.33,2043.28,3257.77,4117.85,9418.78,5495.06,8008.2,1305.33,952.47,3160.67,7964.23,10414,4876.81,2097.9,1149.76,14134.46,820.76,45394.37,52015,14689.61,3887.35,3997.71,8740.75,,51097.48,44802.53,,5227.9,72.5,16.29,111.02,28.34,7007.52,1326.27
07/08/16,2988.09,3192.28,20564.17,27126.9,8323.2,18016.25,,,658.68,1963.1,15106.98,1455.65,,,6590.64,16177.8,433.77,2074.11,3319.64,4190.68,9629.66,5580.42,8185.9,1326.21,961.6,3219.18,8037.94,10571.8,4956.76,2129.9,1177.36,14259.84,827.27,45744.29,53141,,3870.22,4024.96,8928.57,,51276.4,44920.65,,5230.5,72.41,16.26,110.49,28.27,7000.1,1325.55
07/11/16,2994.92,3203.33,20880.5,27626.69,8467.9,18390.95,38367.96,5069.02,652.26,1988.54,15708.82,1468.39,1248.82,4540.27,6682.86,16706.4,440.75,2110.52,3361.17,4264.53,9833.41,5688.93,8305.1,1350.09,975.9,3281.61,8117.11,10627.2,4988.64,2137.2,1190.03,14361.88,834.08,46177.61,53960,14977.3,3904.43,4034.24,9062.47,7506.18,52170.37,45683.33,9584.16,5337.1,74.1,16.73,112.01,29.19,7062.45,1336.11
07/12/16,3049.38,3273.18,21224.74,27808.14,8521.05,18667.6,39031.62,5099.53,658.9,1991.23,16095.65,1474.92,1258.01,4542.74,6680.69,16807.1,445.44,2164.29,3393.52,4331.38,9964.07,5753.08,8506,1354.51,978.09,3305.54,8143.13,10726.8,5022.82,2152.1,1205.89,14477.67,841.86,46432.7,54256,15100.58,3941.02,4059.87,9116.52,7457.5,52547.52,46056.81,9609.12,5353.2,74.5,17.02,112.55,29.38,7079.46,1338.96
13/07/16,3060.69,3282.87,21322.37,27815.18,8519.5,18618.95,39049.46,5133.93,675.12,2005.55,16231.43,1477.61,1262.71,4574.13,6670.4,16751,444.45,2136.24,3390.32,4335.26,9930.71,5781.76,8473.9,1356.35,975.78,3328.75,8142.33,10734.2,5005.73,2152.4,1201.16,14493.8,843.1,46271.97,54598,15145.15,3959.12,4048.02,9171.23,7559.87,52814.88,46288.18,9677.89,5388.5,74.89,17.57,111.24,29.52,7064.32,1336.28
14/07/16,3054.02,3276.76,21561.06,27942.11,8565,18863.75,39257,5083.54,666.69,2008.77,16385.89,1488.69,1270.56,4576.73,6654.47,16788,448.19,2211.66,3418.44,4385.52,10068.3,5844.94,8552.3,1364.92,973.91,3342.24,8174.02,10786.6,5034.06,2163.8,1202.17,14514.52,844.8,46498.51,55481,15469.65,3981.92,4074.97,9320.32,7583.06,52837.03,46273.49,9793.21,5411.6,75.61,17.37,112.84,29.8,7080.32,1338.76
15/07/16,3054.3,3276.28,21659.25,27836.5,8541.4,18953.65,39188.47,5110.18,664.56,2017.26,16497.85,1492,,,6669.24,16727.3,447.51,2219.14,3410.91,4372.51,10066.9,5790.94,8531,1372.8,970.28,3332.3,8156.26,10773.1,5029.59,2161.7,1205.31,14482.42,843.73,46713.43,55578,15643.26,4004.54,4098.61,9331.69,,53088.46,46454.35,9794.68,5429.6,75.94,17.39,113.26,30.11,7072.88,1337.21
18/07/16,3043.56,3262.02,21803.18,27746.66,8508.7,18923.4,39253.25,5127.5,673.5,2021.11,,,1268.5,4586.05,6695.42,16867.7,448.32,2220.01,3412.47,4357.74,10063.13,5817.57,8524.4,1368.25,971.16,3331.83,8161.6,10793.2,5055.78,2166.9,1207.91,14532.4,846.53,46961.25,56484,15999.1,4003.75,4112.28,9482.32,7628.64,53046.31,46431.44,9784.18,5458.5,76.1,17.26,113.85,30.3,7105.95,1343.6
19/07/16,3036.6,3248.23,21673.2,27787.62,8528.55,18905.15,39208.88,5172.83,667.76,2016.89,16723.31,,1270.4,4583.41,6697.37,16906.3,447.85,2209.32,3410.24,4330.13,9981.24,5805.87,8485.2,1371.9,970.87,3337.96,8111.48,10758.5,5036.37,2163.8,1200.45,14524.61,846.03,47060.57,56698,15832.55,4013.71,4139.71,9515.85,7596.96,52892.92,46214.28,9830.06,5451.3,76.02,16.93,114.63,30.02,7154.83,1352.57
20/07/16,3027.9,3237.61,21882.48,27915.89,8565.85,18968.2,39098.79,5242.82,660.26,2015.46,16681.89,1510.03,1279.15,4612.38,6728.99,17018.9,452.18,2222.3,3431.32,4379.76,10142.01,5876.5,8575.5,1386.59,981.95,3361.53,8197.43,10793.1,5089.93,2173,1209.74,14533.57,847.36,47505.25,56578,15931.79,4013.71,4108.7,9497.8,7503.36,52837.86,46200.63,9761.28,5488.7,76.76,16.43,117.01,30.38,7172.67,1355.55
21/07/16,3039.01,3252.52,22000.49,27710.52,8510.1,18674.3,39306.79,5216.97,659.57,2012.22,16810.22,1502.7,1278.33,4589.84,6699.89,17047.4,451.97,2219.61,3428.9,4376.25,10156.21,5814.65,8583.6,1381.7,981.01,3358.32,8182.45,10758.6,5073.9,2165.2,1203.86,14565.83,848.02,47364.81,56641,15778.51,3976.94,4121.37,9506.65,7436.87,52974.03,46272.66,9774.29,5512.4,77.03,16.44,119.11,30.6,7214.05,1362.78
22/07/16,3012.82,3225.16,21964.27,27803.24,8541.2,18690.4,39151.78,5197.25,649.87,2010.34,16627.25,1509.13,,,6730.48,16983.5,453.35,2234.75,3450.27,4381.1,10147.46,5808.02,8599.9,1377.47,984.62,3382.59,8194.73,10805,5100.16,2175,1212.89,14600.66,850.34,47537.28,57002,15846.54,3993.69,4143.81,9562.99,,53005.22,46285.24,9814.73,5498.2,77.14,16.48,119.01,30.52,7226.05,1364.87
25/07/16,3015.83,3230.89,21993.44,28095.34,8635.65,18989.6,39017.32,5220.8,649.3,2012.32,16620.29,1512.66,1276.81,4614.16,6710.13,17091,452.84,2223.73,3451.08,4388,10198.24,5839.38,8575.7,1385.97,975.71,3398.56,8194.41,10752.4,5097.63,2168.5,1209.82,14498.1,844.49,47130.41,56873,15712.61,3956.75,4144.46,9541.8,7517.78,53292.52,46544.67,9822.12,5533.6,77.55,16.43,120.86,30.71,7317.31,1381.4
26/07/16,3050.17,3269.59,22129.73,27976.52,8590.65,18860.85,39147.33,5224.4,648.59,2027.34,16383.04,1504.81,1275.39,4591.73,6724.03,17069.1,454.06,2230.24,3456.96,4394.77,10247.76,5790.39,8560.2,1382.73,993.44,3414.19,8227.2,10773,5110.05,2169.2,1216.86,14550,847.45,46927,56783,15757.7,3916.94,4148.53,9525.07,7539.99,53638.04,46788.32,9928.35,5537.5,78,16.44,119.47,30.87,7310.39,1380
27/07/16,2992,3218.24,22218.99,28024.33,8615.8,19021.95,39434.97,5274.36,656.11,2025.05,16664.82,1515.4,1273.91,4596.83,6750.43,17265.9,452.98,2242.97,3453.66,4446.96,10319.55,5817.98,8661.4,1387.51,989.75,3411.77,8221.33,10739.8,5139.81,2166.6,1218.93,14546.54,846.4,46812.07,56853,15698.69,3938.05,4146.67,9541.72,7914.74,53764.26,46874.05,9923.58,5539.7,77.94,16.96,117.86,30.92,7301.9,1378.61
28/07/16,2994.32,3221.14,22174.34,28208.62,8666.3,19076.55,39468.98,5299.21,657.14,2021.1,16476.84,1524.58,1267.26,4593.58,6721.06,17252.3,447.82,2228.16,3418.19,4420.58,10274.93,5804.47,8479.2,1382.08,992.37,3395.62,8095.07,10744.2,5154.98,2170.1,1217.33,14552.72,846.88,46833.87,56667,15455.14,3921.66,4139.38,9510.43,8030.85,53282.16,46390,9908.85,5556.6,77.8,17.05,117.5,30.81,7306.35,1379.64
29/07/16,2979.34,3203.93,21891.37,28051.86,8638.5,18953.15,39505.28,5215.99,652.23,2016.19,16569.27,1524.07,,,6724.43,17282.9,449.83,2233.44,3464.84,4439.81,10337.5,5867.64,8587.2,1386.66,994.55,3384.23,8127.2,10785.5,5162.13,2173.6,1219.94,14582.74,847.4,46660.67,57308,15803.5,3897.52,4117.47,9612.2,,52797.58,45916.48,9882.2,5562.4,77.35,16.67,118,31.09,7348.13,1387.52
08/01/16,2953.39,3176.81,22129.14,28003.12,8636.55,18740.6,39800.64,5361.58,648.38,2029.61,16635.77,1512.62,1275.68,4580.15,6693.95,17139.2,444.97,2209.13,3426.38,4409.17,10330.52,5800.95,8513.4,1379.46,996.08,3358.72,,10730.2,5184.2,2170.8,1219.12,,,46807.24,56756,15442.47,3886.38,4118.24,9517.97,7930.14,53126.8,46149.8,9859.95,5587.4,77.98,16.79,117.59,31.1,7356.63,1389.22
08/02/16,2971.28,3189.05,,27981.71,8622.9,18708.25,39786.93,5373.32,636.05,2019.03,16391.45,1497.51,1264.67,4507.35,6645.4,17063,438.61,2180.98,3365.38,4327.99,10144.34,5722.68,8277.3,1358.62,977.51,3317.18,8011.24,10661.1,5137.73,2157,1202.35,14477.01,840.22,46558.36,56162,15061.64,3872.98,4089.07,9419.79,7973.45,52532.76,45559.57,9918.55,5540.5,77.59,16.43,117.78,30.83,7329.2,1385.04
08/03/16,2978.46,3193.51,21739.12,27697.51,8544.85,18602,39615.76,5351.88,631.61,1994.79,16083.11,1507.47,1267.47,4509.62,6634.4,16997.1,440.36,2166.58,3401.21,4321.08,10170.21,5714.39,8263.5,1352.34,972.57,3311.05,8010.1,10695.1,5159.74,2163.8,1212.73,14512.05,843.09,46844.53,57077,15429.76,3865.74,4097.83,9566.52,8104.57,,,9921.48,5465.7,76.03,16.3,116.8,30.06,7277.4,1376.3
08/04/16,2982.43,3201.29,21832.23,27714.37,8551.1,18571.7,39446.7,5373.86,631.94,2000.03,16254.89,1507.93,1274.72,4526.56,6740.16,17244.3,444.47,2187.67,3427.34,4345.63,10227.86,5756.26,8385.5,1365.85,979.71,3339.94,8081.14,10707.1,5166.25,2164.2,1213.76,14528.78,841.99,46941.46,57594,15559.55,3884.5,4116.85,9651.49,8255.36,52543.37,45533.22,9890.46,5475.8,75.66,16.49,114.75,30.11,7298.08,1380.26
08/05/16,2976.7,3205.11,22146.09,28078.35,8683.15,18925.95,39390.21,5420.25,627.39,2017.94,16254.45,1518.69,,,6793.47,17465.4,448.12,2229.87,3464.82,4410.55,10367.21,5857.9,8539.4,1378.83,946,3374.38,8194.34,10782.9,5221.12,2182.9,1231.3,14648.77,850.09,47194.15,57661,15394.31,3891.75,4120.89,9664.3,,52348.36,45385.74,9918.23,5497.4,76.15,17.1,114.69,30.19,7308.42,1382.11
08/08/16,3004.28,3234.18,22494.76,28182.57,8711.35,18939.45,39476.17,5458.98,629.46,2031.12,16650.57,1542.26,1289.16,4548.78,6809.13,17557.7,449.07,2247.39,3464.39,4415.46,10432.36,5895.08,8562.5,1385.68,931.08,3403.72,8168.84,10788,5213.14,2180.9,1230.42,14755.62,856.47,47368.65,57635,15372.77,3912.14,4139.25,9667.55,8273.14,52486.65,45510.65,9996.85,5537.8,77.2,17.48,115.16,30.44,7348.3,1389.06
08/09/16,3025.68,3256.98,22465.61,28085.16,8678.25,18933.3,39663.71,5440.29,637.34,2043.78,16764.97,1548.21,1290.82,4533.79,6851.3,17687.4,453.8,2274.47,3493.77,4468.07,10692.9,5960.13,8665.4,1411.35,946.04,3459.8,8229.42,10804.5,5225.48,2181.7,1231.74,14801.23,860.74,47630.37,57689,15454.94,3935.45,4148.26,9673.5,8199.65,,,9916.08,5552.5,78.41,17.58,113.99,30.99,7363.16,1391.14
08/10/16,3018.75,3243.34,22492.43,27774.88,8575.3,18647.8,39805.88,5423.95,648.33,2044.64,16735.12,1548.13,1281.37,4539.11,6866.42,17699.7,452.01,2267.22,3490.52,4452.01,10650.89,5909.33,8658.9,1405.99,931.87,3443.33,8208.9,10775,5204.59,2175.5,1223.27,14775.04,858.88,47797.7,56920,15346.41,3924.67,4134.18,9542.83,8291.51,52218.61,45132.06,9908.57,5543.7,77.4,17.45,115.43,30.81,7349.61,1388.8
08/11/16,3002.64,3233.36,22580.55,27859.6,8592.15,18640.4,39861.6,5419.09,660.24,2048.8,,1552.64,1286.42,4527.01,6914.71,17807.6,455.5,2270.47,3535.39,4503.95,10742.84,5989.75,8719.5,1416.9,929.43,3461.25,8296.14,10836.1,5228.4,2185.8,1229.12,14796.06,860.59,48341.95,58300,15313.85,3937.9,4151.63,9772.53,8377.71,52321.78,45205.64,9977.48,5508,75.95,17.29,115.57,30.02,7353.83,1390.26
08/12/16,3050.67,3294.23,22766.91,28152.4,8672.15,18963.7,39907.64,5377.2,655.71,2050.47,16919.92,,,,6916.02,17921.4,454.09,2284.53,3544.82,4500.19,10713.43,6052.59,8716.4,1414.21,925.06,3448.09,8295.04,10822.4,5232.9,2184.1,1229.82,14747.45,857.5,48363.89,58298,15165.61,3924.77,4160.28,9778.26,,52806.5,45703.18,9948.26,5530.9,76.01,17.66,116.5,29.62,7363.1,1392.74
15/08/16,3125.2,3393.42,22932.51,,,,40030.52,5320.56,659.47,,16869.56,1549.11,1291.8,4559.9,6941.19,17929.3,454.51,,3563.25,4497.86,10739.21,6045.83,8720.6,1421.58,930.74,3453.16,8305.28,10858.5,5262.02,2190.2,1241.86,14777.02,859.01,48694.9,59146,,3924.77,,9922.42,8453.53,52397.97,45303.88,9969.36,5540,76.3,17.21,116.28,29.76,7388.35,1397.6
16/08/16,3110.04,3378.25,22910.84,28064.61,8642.55,19002.15,40050.17,5371.85,658.11,2047.76,16596.51,1537.52,1287.05,4542.84,6893.92,17808.5,451.4,2276.46,3524.4,4460.44,10676.65,6035.05,8621.7,1406.26,922.91,3405.64,8215.45,10809.7,5227.11,2178.2,1231.13,14703.44,854.28,48351.96,58855,15230.81,3978.06,4170.3,9876.92,8387.49,52396.4,45392.84,9944.6,5532,76,17.29,116.75,29.71,7310.67,1384.27
17/08/16,3109.55,3373.05,22799.78,28005.37,8624.05,19041.25,40057.52,,660.51,2043.75,16745.64,1531.63,1283.69,4525.36,6859.15,17758.7,447.57,2251.54,3495.52,4417.68,10537.67,6040.8,8487,1392.05,916.86,3362.7,8153.8,10824.6,5228.66,2182.2,1227.68,14697.6,854.36,48258.93,59324,15402.3,4000.65,4132.5,9953.22,8347.38,52309.7,45386.78,9955.5,5535,74.04,17.85,110.84,30.16,7355.02,1391.65
18/08/16,3104.11,3364.49,23023.16,28123.44,8673.25,19352.8,39771.2,5461.45,660.65,2055.47,16486.01,1547.01,1285.92,4518.45,6868.96,17871,451.69,2267.49,3518.09,4437.06,10603.03,6069.49,8550.1,1403.02,926.18,3401.03,8189.73,10863,5240.15,2187,1236.85,14695.68,853.61,48437.1,59166,15564.64,3992.22,4143.81,9924.31,8317.17,52989.66,46063.63,9948.94,5507.8,73.12,17.81,107.7,29.99,7385.12,1396.96
19/08/16,3108.1,3365.02,22937.22,28077,8666.9,19414.7,39499.08,5416.03,662.28,2056.24,16545.82,1538.76,,,6858.95,17874.1,448.72,2268.2,3502.53,4400.52,10544.36,6042.89,8450.6,1393.61,928.7,3377.45,8127.28,10829.1,5238.38,2183.9,1236.77,14687.46,853.72,48297.46,59099,15598.22,3997.42,4147.42,9906.59,,52771.95,45877.01,9951.61,5526.7,73.45,18.18,107.89,30.02,7405.25,1401.31
22/08/16,3084.81,3336.79,22997.91,27985.54,8629.15,19330.25,39457.95,5427.18,657.68,2042.16,16598.19,1539.24,1292.26,4510.55,6828.54,17872.1,447.63,2256.79,3510.61,4389.94,10494.35,6064.08,8468,1391.47,941.01,3368.98,8157.85,10815.9,5244.6,2182.6,1239.74,14748.19,858.27,48293.46,57781,15497.15,4000.3,4159.49,9685.78,8246.9,52828.93,45994.96,9890.3,5515.1,73.12,17.89,107.7,29.97,7462.16,1411.37
23/08/16,3089.71,3341.83,22998.93,27990.21,8632.6,19341.65,39400.19,5417.14,659.16,2049.93,16497.36,1540.06,1296.15,4535.4,6868.51,17982.5,452.18,2289.41,3545.22,4421.45,10592.88,6113.7,8580.9,1406.55,939.8,3398.15,8201.61,10847.5,5260.08,2186.9,1248.58,14764.77,860.07,47666.02,58020,15832.48,4028.88,4172.09,9725.66,8186.7,52957.8,46139.33,9879.38,5553.8,73.85,18,110.11,30.41,7467.34,1412.4
24/08/16,3085.88,3329.86,22820.78,28059.94,8650.3,19355.6,39506.58,5403.99,660.77,2043.76,16597.3,1547.55,1293.62,4513.16,6835.78,18014.7,452.17,2308.1,3554.73,4435.47,10622.97,6128.95,8655.5,1412.94,943.74,3405.78,8199.83,10791.2,5217.69,2175.4,1237.25,14626.24,852.91,47743.61,57718,15815.12,4052.05,4159.86,9670.8,8224.33,53562.8,46858.57,9918.13,5561.7,74.46,18.29,110.5,30.75,7410.3,1402.26
25/08/16,3068.33,3308.97,22814.95,27835.91,8592.2,19304.25,39792.1,5454.12,658.5,2042.92,16555.95,1544.1,1281.38,4519.83,6816.9,17882.9,449.94,2294.3,3534.84,4406.61,10529.59,6118,8599.5,1405.08,937.72,3385.86,8141.28,10784.4,5212.2,2172.5,1240,14630.72,852.65,47734.2,57722,15900.77,4055.98,4153.02,9671.21,8131.49,53482.88,46759.58,9923.81,5541.9,74,17.95,109.41,30.36,7427.28,1405.42
26/08/16,3070.31,3307.09,22909.54,27782.25,8572.55,19195.75,39926.7,5438.83,667.75,2037.5,16360.71,1549.41,,,6838.05,17930.8,453.01,2311.65,3550.11,4441.87,10587.77,6170.2,8659.5,1411.65,938.45,3420.78,8168.32,10749.3,5218.92,2169,1238.03,14639.88,853.2,47369.57,57716,15764.02,4069.62,4142.51,9671.91,,53506.62,46806.74,9954.88,5515.5,73.26,17.83,109.05,30.1,7391.3,1398.15
